矩阵大小,列访问时间(ms),列StdDev,行访问时间(ms),行StdDev,加速比,内存占用(KB),L1缓存倍数,L2缓存倍数,L3缓存倍数
2431,39.37233,2.59399,4.39233,0.51482,8.964,46189.00,962.27,22.55,1.50
2432,48.11500,2.44367,4.31100,0.17951,11.161,46227.00,963.06,22.57,1.50
2433,38.26833,1.12064,4.17700,0.17638,9.162,46265.02,963.85,22.59,1.51
2434,33.54767,0.41613,4.33233,0.09319,7.744,46303.05,964.65,22.61,1.51
2435,41.87833,0.92796,4.49833,0.55073,9.310,46341.09,965.44,22.63,1.51
2436,32.84933,0.37650,4.91267,0.11192,6.687,46379.16,966.23,22.65,1.51
2437,41.63100,1.16817,4.51200,0.23973,9.227,46417.23,967.03,22.66,1.51
2438,33.97300,0.52807,5.05033,0.36827,6.727,46455.33,967.82,22.68,1.51
2439,42.92333,1.60873,4.57000,0.20752,9.392,46493.44,968.61,22.70,1.51
2440,35.19133,0.65874,3.84933,0.06311,9.142,46531.56,969.41,22.72,1.51
2441,41.45667,0.59333,4.41233,0.25597,9.396,46569.70,970.20,22.74,1.52
2442,37.73833,0.22050,4.10600,0.16398,9.191,46607.86,971.00,22.76,1.52
2443,41.89800,2.18178,4.46900,0.19279,9.375,46646.03,971.79,22.78,1.52
2444,33.36667,0.03194,3.95733,0.15598,8.432,46684.22,972.59,22.80,1.52
2445,42.84133,1.89689,5.37200,0.19680,7.975,46722.42,973.38,22.81,1.52
2446,39.72533,0.70649,4.78933,0.27041,8.295,46760.64,974.18,22.83,1.52
2447,40.50733,0.93738,3.95733,0.09432,10.236,46798.88,974.98,22.85,1.52
2448,43.19633,0.95853,4.18567,0.09758,10.320,46837.12,975.77,22.87,1.52
2449,40.66067,0.68018,4.15700,0.10928,9.781,46875.39,976.57,22.89,1.53
2450,36.71767,0.69186,4.84067,0.09416,7.585,46913.67,977.37,22.91,1.53
2451,42.03267,2.15200,5.43300,0.23965,7.737,46951.97,978.17,22.93,1.53
2452,35.71633,0.18621,3.99167,0.06410,8.948,46990.28,978.96,22.94,1.53
2453,41.49900,0.18092,5.29500,0.17953,7.837,47028.61,979.76,22.96,1.53
2454,51.30967,11.15643,5.18933,0.13552,9.888,47066.95,980.56,22.98,1.53
2455,45.94333,6.41965,4.97533,0.47354,9.234,47105.31,981.36,23.00,1.53
2456,36.54100,0.25713,4.13033,0.09486,8.847,47143.69,982.16,23.02,1.53
2457,41.28633,1.39275,5.31600,0.19183,7.766,47182.08,982.96,23.04,1.54
2458,35.98533,0.71891,4.16067,0.09104,8.649,47220.48,983.76,23.06,1.54
2459,41.71067,2.64505,4.37200,0.04104,9.540,47258.91,984.56,23.08,1.54
2460,34.60800,0.45131,4.15267,0.08655,8.334,47297.34,985.36,23.09,1.54
2461,39.93933,2.52884,7.20100,0.84669,5.546,47335.80,986.16,23.11,1.54
2462,38.62267,0.28579,6.25333,0.18196,6.176,47374.27,986.96,23.13,1.54
2463,48.09700,5.27281,5.55233,0.51124,8.662,47412.75,987.77,23.15,1.54
2464,43.16100,0.37144,4.41500,0.27894,9.776,47451.25,988.57,23.17,1.54
2465,39.77733,0.54451,4.51100,0.12184,8.818,47489.77,989.37,23.19,1.55
2466,35.89600,1.00931,5.21467,0.20825,6.884,47528.30,990.17,23.21,1.55
2467,40.92967,0.39945,4.98567,0.14534,8.209,47566.84,990.98,23.23,1.55
2468,36.37700,1.31935,4.60767,0.17937,7.895,47605.41,991.78,23.24,1.55
2469,43.22833,1.15196,4.42700,0.25499,9.765,47643.98,992.58,23.26,1.55
2470,36.69833,0.66692,4.62267,0.34924,7.939,47682.58,993.39,23.28,1.55
2471,41.97367,0.70492,4.67667,0.44785,8.975,47721.19,994.19,23.30,1.55
2472,37.14400,0.30781,4.38100,0.29374,8.478,47759.81,995.00,23.32,1.55
2473,40.09200,0.26725,4.72900,0.39815,8.478,47798.45,995.80,23.34,1.56
2474,36.06433,1.08224,4.83933,0.20559,7.452,47837.11,996.61,23.36,1.56
2475,39.55400,1.94958,4.63700,0.14196,8.530,47875.78,997.41,23.38,1.56
2476,35.71800,0.42733,4.45967,0.36369,8.009,47914.47,998.22,23.40,1.56
2477,41.68367,2.22018,4.06000,0.05566,10.267,47953.17,999.02,23.41,1.56
2478,37.33433,1.26073,5.38700,0.61812,6.930,47991.89,999.83,23.43,1.56
2479,42.96867,2.09034,4.77433,0.47438,9.000,48030.62,1000.64,23.45,1.56
2480,43.93467,0.34215,4.41433,0.15677,9.953,48069.38,1001.45,23.47,1.56
2481,42.90800,0.64240,4.78767,0.02409,8.962,48108.14,1002.25,23.49,1.57
2482,36.71600,0.63805,4.69067,0.19686,7.827,48146.92,1003.06,23.51,1.57
2483,39.65133,0.90418,4.55033,0.25732,8.714,48185.72,1003.87,23.53,1.57
2484,38.11567,2.39906,4.96100,0.63376,7.683,48224.53,1004.68,23.55,1.57
2485,41.03200,1.00639,4.21767,0.12625,9.729,48263.36,1005.49,23.57,1.57
2486,40.88500,2.91735,5.87667,0.00665,6.957,48302.20,1006.30,23.59,1.57
2487,50.25667,6.95166,5.43633,0.12086,9.245,48341.06,1007.11,23.60,1.57
2488,43.29167,2.39421,5.14967,0.29644,8.407,48379.94,1007.92,23.62,1.57
2489,49.33233,7.28862,6.40667,0.55483,7.700,48418.83,1008.73,23.64,1.58
2490,39.85067,0.28137,4.94733,0.26340,8.055,48457.73,1009.54,23.66,1.58
2491,45.17700,4.20099,5.57167,0.54699,8.108,48496.66,1010.35,23.68,1.58
2492,43.88567,3.63491,5.62200,0.16157,7.806,48535.59,1011.16,23.70,1.58
2493,41.68367,1.75855,6.53500,0.30141,6.379,48574.55,1011.97,23.72,1.58
2494,42.66233,0.26626,5.61567,0.73694,7.597,48613.52,1012.78,23.74,1.58
2495,52.42200,5.42339,6.98067,0.26250,7.510,48652.50,1013.59,23.76,1.58
2496,59.52433,8.85630,5.21933,0.18611,11.405,48691.50,1014.41,23.78,1.59
2497,50.75600,1.48725,5.91700,0.58142,8.578,48730.52,1015.22,23.79,1.59
2498,42.31267,0.81150,5.41800,0.33660,7.810,48769.55,1016.03,23.81,1.59
2499,43.91767,2.26864,9.04367,1.09197,4.856,48808.59,1016.85,23.83,1.59
2500,40.14133,1.25476,5.07667,0.59225,7.907,48847.66,1017.66,23.85,1.59
2501,51.05067,1.71787,5.64767,0.32453,9.039,48886.73,1018.47,23.87,1.59
2502,39.60100,1.39185,5.38567,0.49026,7.353,48925.83,1019.29,23.89,1.59
2503,43.46700,0.81199,5.33400,0.24261,8.149,48964.94,1020.10,23.91,1.59
2504,58.63200,8.04924,7.08467,0.72779,8.276,49004.06,1020.92,23.93,1.60
2505,55.97167,3.81201,7.41167,1.28833,7.552,49043.20,1021.73,23.95,1.60
2506,40.72067,0.68564,6.09567,0.96906,6.680,49082.36,1022.55,23.97,1.60
2507,47.28833,2.37809,4.87733,0.14444,9.696,49121.53,1023.37,23.99,1.60
2508,40.02833,0.67492,4.52100,0.36276,8.854,49160.72,1024.18,24.00,1.60
2509,45.56433,0.69657,5.10600,0.35152,8.924,49199.92,1025.00,24.02,1.60
2510,40.23933,1.67041,4.80800,0.20427,8.369,49239.14,1025.82,24.04,1.60
2511,47.12033,0.51933,4.88333,0.22227,9.649,49278.38,1026.63,24.06,1.60
2512,47.47867,0.57309,5.77033,0.11169,8.228,49317.62,1027.45,24.08,1.61
2513,46.29033,1.61941,5.26600,0.52330,8.790,49356.89,1028.27,24.10,1.61
2514,61.39000,6.51810,4.79100,0.21155,12.814,49396.17,1029.09,24.12,1.61
2515,48.75833,2.14317,7.17433,0.33437,6.796,49435.47,1029.91,24.14,1.61
2516,45.18467,1.48384,5.82400,0.37853,7.758,49474.78,1030.72,24.16,1.61
2517,55.10600,4.88268,6.16033,0.77198,8.945,49514.11,1031.54,24.18,1.61
2518,42.92267,1.53728,9.79567,1.43735,4.382,49553.45,1032.36,24.20,1.61
2519,49.30433,2.34030,5.17300,0.42853,9.531,49592.81,1033.18,24.22,1.61
2520,43.32100,0.57618,4.98600,0.55256,8.689,49632.19,1034.00,24.23,1.62
2521,48.90600,2.00791,5.43633,0.26604,8.996,49671.58,1034.82,24.25,1.62
2522,43.71333,3.32433,8.71433,2.08699,5.016,49710.98,1035.65,24.27,1.62
2523,52.05300,6.94801,7.09733,0.46900,7.334,49750.41,1036.47,24.29,1.62
2524,45.09933,2.74794,5.55600,0.19885,8.117,49789.84,1037.29,24.31,1.62
2525,53.14133,3.73791,5.16167,0.25354,10.295,49829.30,1038.11,24.33,1.62
2526,41.90467,0.46048,4.62700,0.08324,9.057,49868.77,1038.93,24.35,1.62
2527,47.38200,1.06394,4.74000,0.47015,9.996,49908.25,1039.76,24.37,1.62
2528,48.17433,0.49025,4.46900,0.22173,10.780,49947.75,1040.58,24.39,1.63
2529,46.04400,1.51054,4.79400,0.17813,9.605,49987.27,1041.40,24.41,1.63
2530,43.59133,1.37742,5.10067,0.18953,8.546,50026.80,1042.22,24.43,1.63
2531,45.35467,1.02790,5.48967,0.22489,8.262,50066.34,1043.05,24.45,1.63
2532,41.45433,1.66870,5.22500,0.26881,7.934,50105.91,1043.87,24.47,1.63
2533,50.87767,0.65107,5.62933,0.27804,9.038,50145.48,1044.70,24.49,1.63
2534,40.20667,0.67233,4.81500,0.30964,8.350,50185.08,1045.52,24.50,1.63
2535,49.64067,0.90468,5.32600,0.40893,9.320,50224.69,1046.35,24.52,1.63
2536,43.63900,2.47488,5.47500,0.16737,7.971,50264.31,1047.17,24.54,1.64
2537,55.44900,3.62620,6.43400,0.89221,8.618,50303.95,1048.00,24.56,1.64
2538,69.44800,9.47198,6.84200,1.09966,10.150,50343.61,1048.83,24.58,1.64
2539,50.11367,0.65032,6.66700,0.49728,7.517,50383.28,1049.65,24.60,1.64
2540,50.33333,9.61441,4.99133,0.26787,10.084,50422.97,1050.48,24.62,1.64
2541,45.32400,1.48051,5.25367,0.24763,8.627,50462.67,1051.31,24.64,1.64
2542,43.69500,2.29081,4.90000,0.13020,8.917,50502.39,1052.13,24.66,1.64
2543,45.73567,0.66638,4.97667,0.14465,9.190,50542.12,1052.96,24.68,1.65
2544,49.70800,0.70103,4.94367,0.37536,10.055,50581.88,1053.79,24.70,1.65
2545,46.52467,1.64975,4.96333,0.07961,9.374,50621.64,1054.62,24.72,1.65
2546,42.41933,1.40347,5.14267,0.20880,8.249,50661.42,1055.45,24.74,1.65
2547,46.00200,2.62765,5.23133,0.17389,8.794,50701.22,1056.28,24.76,1.65
2548,41.52333,1.23659,4.78167,0.34913,8.684,50741.03,1057.10,24.78,1.65
2549,47.59300,0.67384,4.94167,0.23910,9.631,50780.86,1057.93,24.80,1.65
2550,45.01367,0.68394,4.91400,0.19416,9.160,50820.70,1058.76,24.81,1.65
2551,46.36700,1.55324,5.21367,0.37621,8.893,50860.56,1059.60,24.83,1.66
2552,43.94367,0.33881,4.87300,0.07624,9.018,50900.44,1060.43,24.85,1.66
2553,48.17367,3.52027,5.00267,0.40703,9.630,50940.33,1061.26,24.87,1.66
2554,44.04767,3.09792,5.24600,0.38943,8.396,50980.23,1062.09,24.89,1.66
2555,49.94800,2.89876,5.56100,0.34667,8.982,51020.16,1062.92,24.91,1.66
2556,42.62867,0.48964,5.15533,0.19727,8.269,51060.09,1063.75,24.93,1.66
2557,47.65800,1.31016,5.70267,0.44052,8.357,51100.05,1064.58,24.95,1.66
2558,44.18400,0.48737,5.16067,0.12167,8.562,51140.02,1065.42,24.97,1.66
2559,49.55100,1.72071,10.35700,2.38453,4.784,51180.00,1066.25,24.99,1.67
2560,69.54967,1.97502,7.29100,0.67269,9.539,51220.00,1067.08,25.01,1.67
2561,49.23300,3.82706,5.30067,0.60722,9.288,51260.02,1067.92,25.03,1.67
2562,43.20500,0.63140,5.59967,0.65907,7.716,51300.05,1068.75,25.05,1.67
2563,47.65600,1.69639,4.96500,0.35921,9.598,51340.09,1069.59,25.07,1.67
2564,46.87667,2.90832,5.70267,0.34796,8.220,51380.16,1070.42,25.09,1.67
2565,59.13367,3.07292,5.58100,0.11445,10.596,51420.23,1071.25,25.11,1.67
2566,47.13333,3.76250,5.02500,0.34217,9.380,51460.33,1072.09,25.13,1.68
2567,45.53167,0.60121,4.54967,0.13111,10.008,51500.44,1072.93,25.15,1.68
2568,45.78933,0.88527,4.94733,0.17076,9.255,51540.56,1073.76,25.17,1.68
2569,50.37933,0.98870,6.84533,0.47665,7.360,51580.70,1074.60,25.19,1.68
2570,47.06700,1.22670,5.04100,0.11536,9.337,51620.86,1075.43,25.21,1.68
2571,49.76867,0.55391,5.40133,0.68042,9.214,51661.03,1076.27,25.23,1.68
2572,44.98567,2.81097,5.01200,0.18107,8.976,51701.22,1077.11,25.24,1.68
2573,57.63100,1.47995,5.79200,0.22332,9.950,51741.42,1077.95,25.26,1.68
2574,52.62600,7.49279,5.46833,0.86880,9.624,51781.64,1078.78,25.28,1.69
2575,50.22567,1.86701,6.95733,1.17105,7.219,51821.88,1079.62,25.30,1.69
2576,56.27967,3.52498,6.87633,0.80859,8.185,51862.12,1080.46,25.32,1.69
2577,47.03267,0.51788,5.81867,0.57085,8.083,51902.39,1081.30,25.34,1.69
2578,46.21733,0.93722,5.06033,0.17283,9.133,51942.67,1082.14,25.36,1.69
2579,52.95333,1.91857,5.76533,0.46678,9.185,51982.97,1082.98,25.38,1.69
2580,54.02833,3.91880,5.68267,0.30895,9.508,52023.28,1083.82,25.40,1.69
2581,51.66767,0.77488,4.98200,0.10327,10.371,52063.61,1084.66,25.42,1.69
2582,44.81433,0.50220,5.33233,0.10172,8.404,52103.95,1085.50,25.44,1.70
2583,55.76833,3.51358,5.41800,0.20470,10.293,52144.31,1086.34,25.46,1.70
2584,51.25267,1.55730,4.91933,0.13293,10.419,52184.69,1087.18,25.48,1.70
2585,50.36833,1.47211,5.10733,0.12995,9.862,52225.08,1088.02,25.50,1.70
2586,44.96267,1.34519,4.88200,0.03634,9.210,52265.48,1088.86,25.52,1.70
2587,59.36800,3.14118,7.93367,2.40548,7.483,52305.91,1089.71,25.54,1.70
2588,49.26333,4.40997,6.06833,0.20536,8.118,52346.34,1090.55,25.56,1.70
2589,72.01767,5.52657,5.70067,0.31240,12.633,52386.80,1091.39,25.58,1.71
2590,62.63967,6.02127,9.17467,0.84155,6.827,52427.27,1092.23,25.60,1.71
2591,71.42700,2.95439,7.27833,1.88328,9.814,52467.75,1093.08,25.62,1.71
2592,63.95667,5.08781,5.66100,0.33052,11.298,52508.25,1093.92,25.64,1.71
2593,56.51433,0.71823,5.70600,0.34503,9.904,52548.77,1094.77,25.66,1.71
2594,46.75633,0.46978,5.47033,0.30473,8.547,52589.30,1095.61,25.68,1.71
2595,52.30933,2.02922,5.46433,0.25712,9.573,52629.84,1096.46,25.70,1.71
2596,46.21333,0.72338,5.32133,0.18699,8.685,52670.41,1097.30,25.72,1.71
2597,53.61033,0.77694,6.64367,0.16983,8.069,52710.98,1098.15,25.74,1.72
2598,49.99600,2.28468,5.21533,0.04458,9.586,52751.58,1098.99,25.76,1.72
2599,54.67833,1.25874,5.52833,0.11755,9.891,52792.19,1099.84,25.78,1.72
2600,55.41267,4.80885,6.57600,0.31912,8.427,52832.81,1100.68,25.80,1.72
2601,63.73433,5.75801,5.50667,0.30896,11.574,52873.45,1101.53,25.82,1.72
2602,47.38800,0.72978,5.77667,0.38237,8.203,52914.11,1102.38,25.84,1.72
2603,55.47500,1.30472,6.22300,0.41074,8.915,52954.78,1103.22,25.86,1.72
2604,46.30000,2.27309,5.61867,0.67529,8.240,52995.47,1104.07,25.88,1.73
2605,56.08267,1.12993,5.70867,0.48712,9.824,53036.17,1104.92,25.90,1.73
2606,51.77467,1.03951,5.71867,0.25583,9.054,53076.89,1105.77,25.92,1.73
2607,57.61767,4.17091,5.51800,0.25810,10.442,53117.62,1106.62,25.94,1.73
2608,59.44367,1.05351,5.99067,0.39955,9.923,53158.38,1107.47,25.96,1.73
2609,67.00900,8.35535,5.32400,0.17208,12.586,53199.14,1108.32,25.98,1.73
2610,54.58467,3.78344,5.27233,0.09998,10.353,53239.92,1109.17,26.00,1.73
2611,57.65533,2.99862,5.58700,0.35419,10.320,53280.72,1110.01,26.02,1.73
2612,52.44333,5.30782,5.13333,0.16446,10.216,53321.53,1110.87,26.04,1.74
2613,52.09267,1.16190,6.25767,0.69553,8.325,53362.36,1111.72,26.06,1.74
2614,48.31767,2.12397,5.78833,0.48670,8.347,53403.20,1112.57,26.08,1.74
2615,57.26833,3.64337,5.50167,0.58003,10.409,53444.06,1113.42,26.10,1.74
2616,53.87400,5.90919,5.04100,0.25436,10.687,53484.94,1114.27,26.12,1.74
2617,58.49467,0.61159,5.53833,0.25392,10.562,53525.83,1115.12,26.14,1.74
2618,51.11633,1.06831,5.27800,0.13844,9.685,53566.73,1115.97,26.16,1.74
2619,57.14367,3.49702,5.51667,0.21669,10.358,53607.66,1116.83,26.18,1.75
2620,50.09367,1.15743,8.64400,3.89596,5.795,53648.59,1117.68,26.20,1.75
2621,63.73400,1.33124,5.66067,0.53503,11.259,53689.55,1118.53,26.22,1.75
2622,53.45733,1.41727,5.37933,0.08897,9.938,53730.52,1119.39,26.24,1.75
2623,58.70933,3.85947,5.00333,0.12826,11.734,53771.50,1120.24,26.26,1.75
2624,65.46333,5.47391,5.81367,0.15422,11.260,53812.50,1121.09,26.28,1.75
2625,56.29567,0.56121,5.39567,0.03487,10.433,53853.52,1121.95,26.30,1.75
2626,60.26633,3.11357,6.32700,0.35728,9.525,53894.55,1122.80,26.32,1.75
2627,53.46833,0.59636,7.51600,0.22712,7.114,53935.59,1123.66,26.34,1.76
2628,49.29967,1.24657,6.04400,0.61898,8.157,53976.66,1124.51,26.36,1.76
2629,60.27133,6.47900,5.87333,0.75752,10.262,54017.73,1125.37,26.38,1.76
2630,49.89067,0.13177,5.73000,0.34490,8.707,54058.83,1126.23,26.40,1.76
2631,57.25433,3.27343,7.08033,0.35402,8.086,54099.94,1127.08,26.42,1.76
2632,51.28167,0.19845,5.17633,0.21278,9.907,54141.06,1127.94,26.44,1.76
2633,60.60400,2.51181,5.35200,0.20648,11.324,54182.20,1128.80,26.46,1.76
2634,52.95967,0.54536,5.37133,0.10346,9.860,54223.36,1129.65,26.48,1.77
2635,58.87467,1.60377,5.72333,0.65421,10.287,54264.53,1130.51,26.50,1.77
2636,49.80400,2.03969,4.99300,0.10439,9.975,54305.72,1131.37,26.52,1.77
2637,55.99067,1.02069,5.58000,0.47873,10.034,54346.92,1132.23,26.54,1.77
2638,53.06133,1.48923,9.12733,0.67077,5.813,54388.14,1133.09,26.56,1.77
2639,60.73967,1.46480,9.19933,0.50851,6.603,54429.38,1133.95,26.58,1.77
2640,65.65533,8.37056,9.60967,1.99371,6.832,54470.62,1134.80,26.60,1.77
2641,56.87933,6.08893,5.94467,0.32372,9.568,54511.89,1135.66,26.62,1.77
2642,55.94800,2.77611,6.77933,0.60974,8.253,54553.17,1136.52,26.64,1.78
2643,57.73367,1.30547,7.54000,0.89961,7.657,54594.47,1137.38,26.66,1.78
2644,61.27300,6.11614,5.78967,0.06124,10.583,54635.78,1138.25,26.68,1.78
2645,60.82600,2.71607,5.28100,0.05760,11.518,54677.11,1139.11,26.70,1.78
2646,56.47733,2.92356,5.72700,0.54270,9.862,54718.45,1139.97,26.72,1.78
2647,59.96000,1.98574,10.40733,2.84466,5.761,54759.81,1140.83,26.74,1.78
2648,61.52200,6.92103,5.44967,0.28256,11.289,54801.19,1141.69,26.76,1.78
2649,59.21400,3.54441,5.51767,0.16408,10.732,54842.58,1142.55,26.78,1.79
2650,53.27733,0.91587,6.05633,0.18627,8.797,54883.98,1143.42,26.80,1.79
2651,55.96333,1.58252,5.87967,0.26046,9.518,54925.41,1144.28,26.82,1.79
2652,57.60400,5.37737,5.67867,0.38159,10.144,54966.84,1145.14,26.84,1.79
2653,56.23800,1.13697,6.53867,0.06477,8.601,55008.30,1146.01,26.86,1.79
2654,56.48267,3.64893,6.04067,1.39836,9.350,55049.77,1146.87,26.88,1.79
2655,62.27167,6.22875,6.72433,0.75738,9.261,55091.25,1147.73,26.90,1.79
2656,63.16567,2.53257,6.76733,0.98832,9.334,55132.75,1148.60,26.92,1.79
2657,61.52367,2.71036,5.84267,0.33402,10.530,55174.27,1149.46,26.94,1.80
2658,56.22700,2.62801,5.13467,0.10021,10.950,55215.80,1150.33,26.96,1.80
2659,55.58233,0.54665,6.16467,0.27318,9.016,55257.34,1151.19,26.98,1.80
2660,52.38200,1.54742,4.83833,0.08440,10.826,55298.91,1152.06,27.00,1.80
2661,60.27133,1.10272,5.20867,0.12560,11.571,55340.48,1152.93,27.02,1.80
2662,56.88800,3.10354,5.18967,0.07578,10.962,55382.08,1153.79,27.04,1.80
2663,58.50433,3.01908,8.09367,1.09465,7.228,55423.69,1154.66,27.06,1.80
2664,56.30500,1.25266,4.96633,0.02532,11.337,55465.31,1155.53,27.08,1.81
2665,64.79600,2.36542,4.97200,0.22340,13.032,55506.95,1156.39,27.10,1.81
2666,55.48900,0.36305,5.12267,0.08125,10.832,55548.61,1157.26,27.12,1.81
2667,58.57333,1.26719,5.48967,0.31024,10.670,55590.28,1158.13,27.14,1.81
2668,50.91967,1.56360,4.82933,0.14103,10.544,55631.97,1159.00,27.16,1.81
2669,59.88200,1.77930,4.92700,0.15672,12.154,55673.67,1159.87,27.18,1.81
2670,55.40133,0.14389,5.42333,0.14079,10.215,55715.39,1160.74,27.20,1.81
2671,69.40733,6.00003,5.34667,0.33465,12.981,55757.12,1161.61,27.23,1.82
2672,59.63833,1.01085,7.35000,1.34224,8.114,55798.88,1162.48,27.25,1.82
2673,67.88067,2.77670,5.51700,0.56339,12.304,55840.64,1163.35,27.27,1.82
2674,57.70267,0.85566,6.10767,0.36401,9.448,55882.42,1164.22,27.29,1.82
2675,67.26267,1.58724,7.67100,1.35571,8.768,55924.22,1165.09,27.31,1.82
2676,56.30300,3.96403,5.06600,0.21413,11.114,55966.03,1165.96,27.33,1.82
2677,66.79733,2.64340,6.49467,1.27435,10.285,56007.86,1166.83,27.35,1.82
2678,67.76767,15.01847,5.08533,0.21928,13.326,56049.70,1167.70,27.37,1.82
2679,72.71333,1.12606,5.54200,0.38507,13.120,56091.56,1168.57,27.39,1.83
2680,56.63967,1.36512,4.82967,0.08844,11.727,56133.44,1169.45,27.41,1.83
2681,67.70333,0.82961,5.28800,0.59253,12.803,56175.33,1170.32,27.43,1.83
2682,53.68967,1.07129,5.22367,0.08482,10.278,56217.23,1171.19,27.45,1.83
2683,69.81367,8.48040,5.54000,0.16412,12.602,56259.16,1172.07,27.47,1.83
2684,57.07300,4.05446,6.93467,0.94656,8.230,56301.09,1172.94,27.49,1.83
2685,61.74433,2.42407,5.38133,0.27171,11.474,56343.05,1173.81,27.51,1.83
2686,58.73733,2.58389,5.32000,0.35273,11.041,56385.02,1174.69,27.53,1.84
2687,68.70200,1.52605,5.68467,0.67051,12.085,56427.00,1175.56,27.55,1.84
2688,72.39000,1.10808,5.26500,0.24565,13.749,56469.00,1176.44,27.57,1.84
2689,67.62500,0.62124,4.96067,0.33706,13.632,56511.02,1177.31,27.59,1.84
2690,57.17467,0.67931,5.09767,0.08685,11.216,56553.05,1178.19,27.61,1.84
2691,65.56967,1.61603,5.46967,0.26614,11.988,56595.09,1179.06,27.63,1.84
2692,54.62600,1.56533,4.90600,0.21763,11.135,56637.16,1179.94,27.65,1.84
2693,65.38533,0.93731,5.33933,0.28184,12.246,56679.23,1180.82,27.68,1.85
2694,67.25000,8.73146,8.60267,2.32718,7.817,56721.33,1181.69,27.70,1.85
2695,63.79867,2.23335,5.03867,0.21437,12.662,56763.44,1182.57,27.72,1.85
2696,57.47900,1.09342,5.38967,0.32101,10.665,56805.56,1183.45,27.74,1.85
2697,64.74367,1.60685,6.89100,1.08917,9.395,56847.70,1184.33,27.76,1.85
2698,60.18367,1.13981,5.55233,0.21006,10.839,56889.86,1185.21,27.78,1.85
2699,76.83533,7.61967,5.40500,0.27229,14.216,56932.03,1186.08,27.80,1.85
2700,61.70367,10.21404,6.80100,0.77909,9.073,56974.22,1186.96,27.82,1.85
2701,67.49633,0.33144,5.77700,0.68712,11.684,57016.42,1187.84,27.84,1.86
2702,61.90333,1.81017,5.11000,0.07978,12.114,57058.64,1188.72,27.86,1.86
2703,67.23200,1.17869,6.23000,0.30855,10.792,57100.88,1189.60,27.88,1.86
2704,66.56767,1.86128,6.42300,0.85466,10.364,57143.12,1190.48,27.90,1.86
2705,68.69000,2.47954,5.81867,0.93855,11.805,57185.39,1191.36,27.92,1.86
2706,59.57900,1.41116,5.20200,0.27527,11.453,57227.67,1192.24,27.94,1.86
2707,64.19300,1.03555,6.65100,0.98448,9.652,57269.97,1193.12,27.96,1.86
2708,54.29300,1.82705,6.23733,1.33352,8.705,57312.28,1194.01,27.98,1.87
2709,65.01767,4.43258,6.27800,0.27207,10.356,57354.61,1194.89,28.01,1.87
2710,62.17367,4.82479,5.68700,0.54363,10.933,57396.95,1195.77,28.03,1.87
2711,68.11933,3.28560,5.65367,0.51829,12.049,57439.31,1196.65,28.05,1.87
2712,57.81000,0.91828,4.82967,0.07699,11.970,57481.69,1197.54,28.07,1.87
2713,71.84067,3.52188,5.33667,0.04597,13.462,57524.08,1198.42,28.09,1.87
2714,66.10633,5.69228,5.93867,0.80461,11.132,57566.48,1199.30,28.11,1.87
2715,68.83500,1.93479,5.09467,0.20367,13.511,57608.91,1200.19,28.13,1.88
2716,56.81067,1.17972,5.09267,0.26320,11.155,57651.34,1201.07,28.15,1.88
2717,74.56567,4.20779,5.27433,0.17882,14.137,57693.80,1201.95,28.17,1.88
2718,62.04033,1.35651,5.39500,0.26974,11.500,57736.27,1202.84,28.19,1.88
2719,71.38833,4.59063,8.13867,0.72838,8.772,57778.75,1203.72,28.21,1.88
2720,75.53233,4.79968,9.80100,0.28760,7.707,57821.25,1204.61,28.23,1.88
2721,79.18400,9.32851,5.89767,0.31325,13.426,57863.77,1205.50,28.25,1.88
2722,67.18033,1.61040,5.99167,0.51407,11.212,57906.30,1206.38,28.27,1.88
2723,68.80133,5.23320,7.51133,0.50817,9.160,57948.84,1207.27,28.30,1.89
2724,63.86233,9.58946,6.22600,0.18267,10.257,57991.41,1208.15,28.32,1.89
2725,70.71100,7.52518,5.78333,0.44991,12.227,58033.98,1209.04,28.34,1.89
2726,70.74567,6.85599,6.44900,1.03039,10.970,58076.58,1209.93,28.36,1.89
2727,75.08067,3.52605,6.47900,0.34150,11.588,58119.19,1210.82,28.38,1.89
2728,78.22533,8.39826,6.09967,0.52454,12.825,58161.81,1211.70,28.40,1.89
2729,77.77667,4.00256,7.10600,0.64055,10.945,58204.45,1212.59,28.42,1.89
2730,67.16333,2.26900,7.36600,0.87122,9.118,58247.11,1213.48,28.44,1.90
2731,81.47400,8.96047,6.13300,0.84350,13.285,58289.78,1214.37,28.46,1.90
2732,67.80933,4.88029,6.22833,0.23315,10.887,58332.47,1215.26,28.48,1.90
2733,64.33267,1.76555,5.64100,0.16334,11.404,58375.17,1216.15,28.50,1.90
2734,64.06267,1.11561,5.51000,0.35147,11.627,58417.89,1217.04,28.52,1.90
2735,74.15767,2.14821,5.99267,0.23212,12.375,58460.62,1217.93,28.55,1.90
2736,69.51633,3.37441,6.17000,0.21989,11.267,58503.38,1218.82,28.57,1.90
2737,61.86167,3.52033,6.34700,0.24759,9.747,58546.14,1219.71,28.59,1.91
2738,62.09667,2.66952,6.64100,0.11406,9.350,58588.92,1220.60,28.61,1.91
2739,72.57033,4.34057,6.58800,0.98046,11.016,58631.72,1221.49,28.63,1.91
2740,63.90533,1.36560,5.39867,0.19586,11.837,58674.53,1222.39,28.65,1.91
